Time,Extension,Load,Tensile strain (Extension),Axial Video,Tensile stress,Transverse Video
(s),(mm),(N),(mm/mm),(mm/mm),(MPa),(mm/mm)
"17.10000","0.56793","1416.68811","0.00568","0.00465","141.66881","-0.00079"
"17.20000","0.57132","1422.31189","0.00571","0.00467","142.23119","-0.00079"
"17.30000","0.57435","1426.54761","0.00574","0.00469","142.65475","-0.00078"
"17.40000","0.57785","1432.75537","0.00578","0.00471","143.27554","-0.00079"
"17.50000","0.58111","1437.99060","0.00581","0.00474","143.79906","-0.00075"
"17.60000","0.58441","1443.37854","0.00584","0.00476","144.33786","-0.00075"
"17.70000","0.58775","1448.86938","0.00588","0.00477","144.88693","-0.00082"
"17.80000","0.59117","1454.51831","0.00591","0.00480","145.45183","-0.00083"
"17.90000","0.59460","1460.31812","0.00595","0.00481","146.03181","-0.00079"
"18.00000","0.59765","1464.66833","0.00598","0.00483","146.46683","-0.00078"
"18.10000","0.60111","1470.50281","0.00601","0.00484","147.05028","-0.00079"
"18.20000","0.60457","1476.04382","0.00605","0.00484","147.60439","-0.00076"
"18.30000","0.60779","1481.03687","0.00608","0.00486","148.10368","-0.00079"
"18.40000","0.61108","1486.15198","0.00611","0.00488","148.61520","-0.00080"
"18.50000","0.61448","1491.50732","0.00614","0.00489","149.15073","-0.00080"
"18.60000","0.61783","1496.73486","0.00618","0.00493","149.67349","-0.00079"
"18.70000","0.62102","1501.49963","0.00621","0.00498","150.14996","-0.00083"
"18.80000","0.62456","1507.34570","0.00625","0.00500","150.73457","-0.00086"
"18.90000","0.62791","1512.58301","0.00628","0.00503","151.25830","-0.00085"
"19.00000","0.63116","1517.42346","0.00631","0.00504","151.74234","-0.00079"
"19.10000","0.63445","1522.53662","0.00634","0.00506","152.25366","-0.00079"
"19.20000","0.63780","1527.74475","0.00638","0.00509","152.77448","-0.00079"
"19.30000","0.64109","1532.67529","0.00641","0.00512","153.26753","-0.00081"
"19.40000","0.64440","1537.83838","0.00644","0.00515","153.78384","-0.00085"
"19.50000","0.64786","1543.34143","0.00648","0.00514","154.33414","-0.00082"
"19.60000","0.65124","1548.67700","0.00651","0.00516","154.86771","-0.00083"
"19.70000","0.65447","1553.37097","0.00654","0.00517","155.33710","-0.00087"
"19.80000","0.65778","1558.54285","0.00658","0.00520","155.85428","-0.00087"
"19.90000","0.66104","1563.48157","0.00661","0.00521","156.34816","-0.00083"
"20.00000","0.66443","1568.69385","0.00664","0.00521","156.86938","-0.00080"
"20.10000","0.66773","1573.81982","0.00668","0.00522","157.38199","-0.00080"
"20.20000","0.67119","1579.44946","0.00671","0.00521","157.94495","-0.00084"
"20.30000","0.67453","1584.51611","0.00675","0.00523","158.45161","-0.00084"
"20.40000","0.67775","1589.20325","0.00678","0.00526","158.92032","-0.00085"
"20.50000","0.68114","1594.56189","0.00681","0.00527","159.45619","-0.00086"
"20.60000","0.68451","1599.73389","0.00685","0.00528","159.97339","-0.00090"
"20.70000","0.68780","1604.68518","0.00688","0.00530","160.46852","-0.00089"
"20.80000","0.69118","1610.14648","0.00691","0.00532","161.01465","-0.00090"
"20.90000","0.69450","1615.26038","0.00694","0.00534","161.52603","-0.00090"
"21.00000","0.69789","1620.80005","0.00698","0.00537","162.08000","-0.00090"
"21.10000","0.70107","1625.63806","0.00701","0.00539","162.56381","-0.00090"
"21.20000","0.70447","1631.39514","0.00704","0.00540","163.13951","-0.00090"
"21.30000","0.70782","1636.96948","0.00708","0.00542","163.69695","-0.00091"
"21.40000","0.71110","1642.22754","0.00711","0.00544","164.22275","-0.00097"
"21.50000","0.71448","1647.92505","0.00714","0.00547","164.79251","-0.00098"
"21.60000","0.71777","1653.25574","0.00718","0.00549","165.32558","-0.00098"
"21.70000","0.72110","1658.75720","0.00721","0.00550","165.87572","-0.00095"
"21.80000","0.72438","1663.95569","0.00724","0.00551","166.39557","-0.00094"
"21.90000","0.72784","1670.13159","0.00728","0.00551","167.01315","-0.00094"
"22.00000","0.73119","1675.73096","0.00731","0.00549","167.57309","-0.00091"
"22.10000","0.73441","1680.70312","0.00734","0.00549","168.07031","-0.00095"
"22.20000","0.73784","1686.74683","0.00738","0.00551","168.67468","-0.00098"
"22.30000","0.74116","1692.06201","0.00741","0.00550","169.20621","-0.00100"
"22.40000","0.74447","1697.61401","0.00744","0.00551","169.76140","-0.00103"
"22.50000","0.74775","1702.97681","0.00748","0.00553","170.29768","-0.00102"
"22.60000","0.75126","1709.38098","0.00751","0.00555","170.93810","-0.00105"
"22.70000","0.75460","1714.74121","0.00755","0.00559","171.47412","-0.00109"
"22.80000","0.75778","1719.81604","0.00758","0.00561","171.98160","-0.00112"
"22.90000","0.76114","1725.56641","0.00761","0.00562","172.55664","-0.00113"
"23.00000","0.76443","1730.84717","0.00764","0.00565","173.08472","-0.00114"
"23.10000","0.76773","1736.24902","0.00768","0.00569","173.62491","-0.00115"
"23.20000","0.77104","1741.92957","0.00771","0.00570","174.19296","-0.00116"
"23.30000","0.77460","1748.21765","0.00775","0.00574","174.82176","-0.00114"
"23.40000","0.77786","1753.44666","0.00778","0.00576","175.34467","-0.00111"
"23.50000","0.78101","1758.34058","0.00781","0.00577","175.83406","-0.00116"
"23.60000","0.78450","1764.54932","0.00784","0.00579","176.45493","-0.00116"
"23.70000","0.78777","1769.64160","0.00788","0.00582","176.96416","-0.00121"
"23.80000","0.79110","1775.04065","0.00791","0.00583","177.50406","-0.00125"
"23.90000","0.79439","1780.55859","0.00794","0.00582","178.05586","-0.00122"
"24.00000","0.79789","1786.70740","0.00798","0.00582","178.67075","-0.00121"
"24.10000","0.80120","1792.03638","0.00801","0.00586","179.20364","-0.00124"
"24.20000","0.80438","1797.03479","0.00804","0.00589","179.70348","-0.00128"
"24.30000","0.80788","1803.35144","0.00808","0.00591","180.33514","-0.00128"
"24.40000","0.81122","1808.74219","0.00811","0.00592","180.87422","-0.00130"
"24.50000","0.81447","1813.95728","0.00814","0.00592","181.39572","-0.00131"
"24.60000","0.81780","1819.52307","0.00818","0.00596","181.95230","-0.00131"
"24.70000","0.82116","1825.12732","0.00821","0.00599","182.51273","-0.00126"
"24.80000","0.82446","1830.44714","0.00824","0.00602","183.04471","-0.00127"
"24.90000","0.82768","1835.31287","0.00828","0.00605","183.53128","-0.00128"
"25.00000","0.83118","1841.61157","0.00831","0.00608","184.16116","-0.00129"
"25.10000","0.83462","1847.45996","0.00835","0.00609","184.74600","-0.00129"
"25.20000","0.83776","1852.08044","0.00838","0.00612","185.20804","-0.00128"
"25.30000","0.84105","1857.52087","0.00841","0.00615","185.75209","-0.00131"
"25.40000","0.84449","1863.37646","0.00844","0.00619","186.33765","-0.00135"
"25.50000","0.84771","1868.30591","0.00848","0.00623","186.83060","-0.00140"
"25.60000","0.85104","1873.81396","0.00851","0.00626","187.38139","-0.00139"
"25.70000","0.85451","1879.86584","0.00855","0.00630","187.98659","-0.00142"
"25.80000","0.85797","1885.78186","0.00858","0.00633","188.57819","-0.00146"
"25.90000","0.86110","1890.44604","0.00861","0.00636","189.04460","-0.00144"
"26.00000","0.86448","1896.08264","0.00864","0.00638","189.60826","-0.00146"
"26.10000","0.86784","1901.46436","0.00868","0.00640","190.14644","-0.00142"
"26.20000","0.87113","1906.75354","0.00871","0.00639","190.67535","-0.00146"
"26.30000","0.87444","1912.15674","0.00874","0.00642","191.21567","-0.00148"
"26.40000","0.87788","1917.93982","0.00878","0.00644","191.79398","-0.00150"
"26.50000","0.88126","1923.52832","0.00881","0.00645","192.35283","-0.00146"
"26.60000","0.88439","1928.23267","0.00884","0.00647","192.82327","-0.00146"
"26.70000","0.88779","1933.96582","0.00888","0.00648","193.39658","-0.00146"
"26.80000","0.89109","1939.13098","0.00891","0.00651","193.91310","-0.00149"
"26.90000","0.89447","1944.93396","0.00894","0.00653","194.49339","-0.00146"
"27.00000","0.89775","1950.15540","0.00898","0.00654","195.01553","-0.00143"
"27.10000","0.90110","1955.61572","0.00901","0.00657","195.56157","-0.00144"
"27.20000","0.90453","1961.57117","0.00905","0.00659","196.15712","-0.00146"
"27.30000","0.90771","1966.31323","0.00908","0.00662","196.63132","-0.00150"
"27.40000","0.91118","1972.23792","0.00911","0.00665","197.22379","-0.00149"
"27.50000","0.91450","1977.63574","0.00915","0.00666","197.76358","-0.00146"
