Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"25.10000","0.83408","2892.24658","0.00834","289.22467","0.00001"
"25.20000","0.83730","2899.52856","0.00837","289.95285","-0.00001"
"25.30000","0.84061","2907.42188","0.00841","290.74219","0.00000"
"25.40000","0.84395","2915.60498","0.00844","291.56049","0.00000"
"25.50000","0.84724","2923.05444","0.00847","292.30545","0.00000"
"25.60000","0.85065","2931.78613","0.00851","293.17862","0.00001"
"25.70000","0.85399","2939.72510","0.00854","293.97250","0.00000"
"25.80000","0.85735","2947.86914","0.00857","294.78693","0.00000"
"25.90000","0.86057","2955.18140","0.00861","295.51813","0.00000"
"26.00000","0.86406","2964.00610","0.00864","296.40060","0.00000"
"26.10000","0.86744","2972.23267","0.00867","297.22327","0.00001"
"26.20000","0.87064","2979.24902","0.00871","297.92490","0.00000"
"26.30000","0.87406","2987.68140","0.00874","298.76813","0.00000"
"26.40000","0.87728","2994.72095","0.00877","299.47211","0.00000"
"26.50000","0.88067","3003.10840","0.00881","300.31085","0.00000"
"26.60000","0.88390","3010.16504","0.00884","301.01651","0.00001"
"26.70000","0.88737","3019.19189","0.00887","301.91919","0.00000"
"26.80000","0.89071","3027.06421","0.00891","302.70642","0.00000"
"26.90000","0.89396","3034.31030","0.00894","303.43103","0.00000"
"27.00000","0.89736","3042.62378","0.00897","304.26239","0.00000"
"27.10000","0.90058","3049.48950","0.00901","304.94894","0.00000"
"27.20000","0.90391","3057.22607","0.00904","305.72260","0.00000"
"27.30000","0.90724","3065.05322","0.00907","306.50531","0.00000"
"27.40000","0.91075","3073.85522","0.00911","307.38553","0.00000"
"27.50000","0.91406","3081.14966","0.00914","308.11496","0.00000"
"27.60000","0.91724","3087.81763","0.00917","308.78177","0.00000"
"27.70000","0.92071","3096.33789","0.00921","309.63379","0.00000"
"27.80000","0.92402","3103.52051","0.00924","310.35205","0.00000"
"27.90000","0.92727","3110.40088","0.00927","311.04010","0.00000"
"28.00000","0.93065","3118.39209","0.00931","311.83920","0.00000"
"28.10000","0.93413","3126.82471","0.00934","312.68246","0.00000"
"28.20000","0.93739","3133.50195","0.00937","313.35019","0.00000"
"28.30000","0.94058","3140.19995","0.00941","314.01999","0.00000"
"28.40000","0.94399","3148.33789","0.00944","314.83380","0.00001"
"28.50000","0.94734","3155.69409","0.00947","315.56940","0.00000"
"28.60000","0.95058","3162.60229","0.00951","316.26022","0.00000"
"28.70000","0.95395","3170.59155","0.00954","317.05914","0.00001"
"28.80000","0.95741","3178.73218","0.00957","317.87323","0.00000"
"28.90000","0.96064","3185.45850","0.00961","318.54584","0.00001"
"29.00000","0.96384","3192.30029","0.00964","319.23004","0.00000"
"29.10000","0.96740","3201.48853","0.00967","320.14886","0.00000"
"29.20000","0.97070","3209.02612","0.00971","320.90262","0.00001"
"29.30000","0.97394","3216.01807","0.00974","321.60181","0.00000"
"29.40000","0.97728","3223.98242","0.00977","322.39825","0.00001"
"29.50000","0.98066","3231.96826","0.00981","323.19684","0.00000"
"29.60000","0.98398","3239.68335","0.00984","323.96832","0.00001"
"29.70000","0.98727","3247.28271","0.00987","324.72827","0.00000"
"29.80000","0.99077","3256.31494","0.00991","325.63150","0.00000"
"29.90000","0.99416","3264.39819","0.00994","326.43982","0.00001"
"30.00000","0.99727","3270.68726","0.00997","327.06873","0.00000"
"30.10000","1.00068","3279.22974","0.01001","327.92297","0.00000"
"30.20000","1.00395","3286.48877","0.01004","328.64886","0.00000"
"30.30000","1.00729","3294.40869","0.01007","329.44086","0.00000"
"30.40000","1.01056","3301.89722","0.01011","330.18973","0.00000"
"30.50000","1.01408","3311.00122","0.01014","331.10013","0.00000"
"30.60000","1.01749","3319.32275","0.01017","331.93228","0.00000"
"30.70000","1.02053","3325.07788","0.01021","332.50778","0.00001"
"30.80000","1.02392","3333.54590","0.01024","333.35458","0.00000"
"30.90000","1.02737","3342.15381","0.01027","334.21539","0.00001"
"31.00000","1.03056","3349.12866","0.01031","334.91287","0.00000"
"31.10000","1.03392","3357.46558","0.01034","335.74655","0.00000"
"31.20000","1.03735","3366.13330","0.01037","336.61334","0.00001"
"31.30000","1.04079","3374.53149","0.01041","337.45316","0.00000"
"31.40000","1.04389","3380.85962","0.01044","338.08597","0.00001"
"31.50000","1.04737","3389.98438","0.01047","338.99844","0.00000"
"31.60000","1.05076","3398.10767","0.01051","339.81076","0.00000"
"31.70000","1.05400","3405.31543","0.01054","340.53156","0.00000"
"31.80000","1.05730","3413.29321","0.01057","341.32932","0.00000"
"31.90000","1.06073","3421.83228","0.01061","342.18323","0.00001"
"32.00000","1.06402","3429.41504","0.01064","342.94150","0.00000"
"32.10000","1.06721","3436.57397","0.01067","343.65741","0.00000"
"32.20000","1.07067","3445.54224","0.01071","344.55423","0.00001"
"32.30000","1.07403","3453.73462","0.01074","345.37347","0.00000"
"32.40000","1.07732","3461.48315","0.01077","346.14832","0.00000"
"32.50000","1.08061","3469.24634","0.01081","346.92462","0.00001"
"32.60000","1.08391","3477.11328","0.01084","347.71133","0.00000"
"32.70000","1.08729","3485.42041","0.01087","348.54205","0.00001"
"32.80000","1.09056","3493.20361","0.01091","349.32037","0.00000"
"32.90000","1.09406","3502.29785","0.01094","350.22980","0.00000"
"33.00000","1.09742","3510.41260","0.01097","351.04126","0.00001"
"33.10000","1.10063","3517.67993","0.01101","351.76801","0.00000"
"33.20000","1.10402","3525.86914","0.01104","352.58691","0.00001"
"33.30000","1.10732","3533.75366","0.01107","353.37537","0.00000"
"33.40000","1.11062","3541.59277","0.01111","354.15927","0.00000"
"33.50000","1.11399","3550.09326","0.01114","355.00934","0.00000"
"33.60000","1.11743","3558.60889","0.01117","355.86090","0.00000"
"33.70000","1.12076","3566.77856","0.01121","356.67786","0.00001"
"33.80000","1.12394","3573.73364","0.01124","357.37335","0.00000"
"33.90000","1.12728","3581.92969","0.01127","358.19296","0.00000"
"34.00000","1.13063","3589.91479","0.01131","358.99149","0.00001"
"34.10000","1.13390","3597.65259","0.01134","359.76526","0.00000"
"34.20000","1.13732","3606.29932","0.01137","360.62994","0.00001"
"34.30000","1.14075","3614.80005","0.01141","361.48001","0.00000"
"34.40000","1.14402","3622.41895","0.01144","362.24188","0.00000"
"34.50000","1.14723","3629.67773","0.01147","362.96777","0.00000"
"34.60000","1.15064","3638.40430","0.01151","363.84042","0.00000"
"34.70000","1.15400","3646.62793","0.01154","364.66278","0.00001"
"34.80000","1.15723","3653.94727","0.01157","365.39471","0.00001"
"34.90000","1.16070","3663.07153","0.01161","366.30716","0.00000"
"35.00000","1.16405","3671.10010","0.01164","367.11002","0.00001"
"35.10000","1.16734","3678.80176","0.01167","367.88019","0.00000"
"35.20000","1.17059","3686.21045","0.01171","368.62103","0.00000"
"35.30000","1.17402","3695.13892","0.01174","369.51389","0.00001"
"35.40000","1.17745","3703.73584","0.01177","370.37360","0.00000"
"35.50000","1.18063","3710.77222","0.01181","371.07721","0.00001"
"35.60000","1.18403","3719.27100","0.01184","371.92709","-0.00001"
"35.70000","1.18734","3727.23901","0.01187","372.72391","0.00000"
"35.80000","1.19062","3734.70190","0.01191","373.47018","0.00001"
"35.90000","1.19385","3742.34766","0.01194","374.23477","0.00000"
"36.00000","1.19742","3752.01318","0.01197","375.20132","0.00001"
"36.10000","1.20074","3759.89722","0.01201","375.98972","0.00000"
"36.20000","1.20388","3766.79297","0.01204","376.67929","0.00000"
"36.30000","1.20733","3775.76172","0.01207","377.57617","0.00000"
"36.40000","1.21055","3782.91187","0.01211","378.29120","0.00000"
"36.50000","1.21394","3791.40649","0.01214","379.14066","0.00001"
"36.60000","1.21717","3799.16553","0.01217","379.91656","0.00000"
"36.70000","1.22081","3809.30371","0.01221","380.93036","0.00001"
"36.80000","1.22416","3817.39355","0.01224","381.73935","0.00000"
"36.90000","1.22726","3823.84497","0.01227","382.38449","0.00000"
"37.00000","1.23072","3832.89868","0.01231","383.28986","0.00001"
"37.10000","1.23394","3839.97681","0.01234","383.99768","0.00000"
"37.20000","1.23734","3848.31323","0.01237","384.83133","0.00000"
"37.30000","1.24062","3856.22559","0.01241","385.62256","0.00001"
"37.40000","1.24410","3865.27295","0.01244","386.52728","0.00000"
"37.50000","1.24740","3872.99512","0.01247","387.29950","0.00000"
"37.60000","1.25056","3879.95532","0.01251","387.99554","0.00000"
"37.70000","1.25396","3888.67603","0.01254","388.86761","0.00000"
"37.80000","1.25734","3897.14014","0.01257","389.71402","0.00001"
