Time,Extension,Load,Tensile strain (Extension),Axial Video,Tensile stress,Transverse Video
(s),(mm),(N),(mm/mm),(mm/mm),(MPa),(mm/mm)
"31.70000","1.05386","2195.74243","0.01054","0.00335","219.57425","0.00019"
"31.80000","1.05712","2198.26880","0.01057","0.00335","219.82687","0.00019"
"31.90000","1.06029","2199.98218","0.01060","0.00335","219.99821","0.00020"
"32.00000","1.06369","2203.19287","0.01064","0.00336","220.31929","0.00019"
"32.10000","1.06700","2205.88623","0.01067","0.00336","220.58862","0.00023"
"32.20000","1.07033","2208.60474","0.01070","0.00336","220.86047","0.00023"
"32.30000","1.07361","2211.18701","0.01074","0.00337","221.11870","0.00020"
"32.40000","1.07720","2215.14600","0.01077","0.00338","221.51460","0.00019"
"32.50000","1.08046","2217.16553","0.01080","0.00338","221.71655","0.00023"
"32.60000","1.08364","2218.91992","0.01084","0.00338","221.89200","0.00018"
"32.70000","1.08712","2222.15283","0.01087","0.00338","222.21529","0.00015"
"32.80000","1.09038","2224.05054","0.01090","0.00339","222.40506","0.00016"
"32.90000","1.09376","2226.47168","0.01094","0.00339","222.64717","0.00014"
"33.00000","1.09700","2228.33447","0.01097","0.00340","222.83345","0.00013"
"33.10000","1.10044","2231.12769","0.01100","0.00341","223.11276","0.00013"
"33.20000","1.10376","2233.50610","0.01104","0.00341","223.35062","0.00013"
"33.30000","1.10692","2235.05615","0.01107","0.00341","223.50562","0.00009"
"33.40000","1.11038","2238.05078","0.01110","0.00341","223.80508","0.00014"
"33.50000","1.11379","2240.46411","0.01114","0.00341","224.04642","0.00015"
"33.60000","1.11701","2241.84326","0.01117","0.00341","224.18433","0.00014"
"33.70000","1.12030","2243.56006","0.01120","0.00342","224.35600","0.00014"
"33.80000","1.12374","2245.83594","0.01124","0.00342","224.58359","0.00018"
"33.90000","1.12700","2247.04492","0.01127","0.00342","224.70450","0.00014"
"34.00000","1.13029","2248.56201","0.01130","0.00342","224.85620","0.00014"
"34.10000","1.13377","2251.00195","0.01134","0.00343","225.10019","0.00006"
"34.20000","1.13722","2253.00293","0.01137","0.00343","225.30029","0.00009"
"34.30000","1.14037","2253.59644","0.01140","0.00343","225.35965","0.00009"
"34.40000","1.14368","2255.46362","0.01144","0.00344","225.54636","0.00009"
"34.50000","1.14708","2257.28882","0.01147","0.00344","225.72888","0.00014"
"34.60000","1.15032","2258.28125","0.01150","0.00344","225.82812","0.00015"
"34.70000","1.15369","2260.00952","0.01154","0.00344","226.00095","0.00013"
"34.80000","1.15710","2262.43335","0.01157","0.00344","226.24333","0.00009"
"34.90000","1.16051","2264.56812","0.01161","0.00345","226.45682","0.00013"
"35.00000","1.16365","2265.44214","0.01164","0.00345","226.54422","0.00014"
"35.10000","1.16701","2267.56689","0.01167","0.00345","226.75668","0.00014"
"35.20000","1.17030","2269.36255","0.01170","0.00345","226.93625","0.00018"
"35.30000","1.17368","2271.56372","0.01174","0.00346","227.15637","0.00018"
"35.40000","1.17699","2273.55371","0.01177","0.00346","227.35538","0.00023"
"35.50000","1.18037","2275.68433","0.01180","0.00347","227.56844","0.00018"
"35.60000","1.18378","2278.10278","0.01184","0.00347","227.81027","0.00019"
"35.70000","1.18695","2279.44263","0.01187","0.00348","227.94426","0.00014"
